PRODUCT_ID,TIME_ID,STORE_ID,EMPLOYEE_ID,SALES_TYPE_ID,PRICE,QUANTITY
614,1927,193,482,29,61.34,62.00
387,840,84,210,13,38.68,39.00
155,1387,139,347,21,15.50,16.00
982,1815,182,454,28,98.19,99.00
949,870,87,218,14,94.85,95.00
56,32,4,8,1,5.54,6.00
282,373,38,94,6,28.12,29.00
672,1087,109,272,17,67.13,68.00
881,1378,138,345,21,88.04,89.00
984,1244,125,311,19,98.40,99.00
299,17,2,5,1,29.81,30.00
555,829,83,208,13,55.47,56.00
34,1027,103,257,16,3.40,4.00
289,1296,130,324,20,28.81,29.00
929,776,78,194,12,92.87,93.00
95,924,93,231,14,9.50,10.00
780,920,92,230,14,77.99,78.00
559,60,6,15,1,55.87,56.00
558,356,36,89,6,55.77,56.00
86,411,42,103,7,8.54,9.00
275,100,10,25,2,27.45,28.00
410,1173,118,294,18,40.98,41.00
447,1562,157,391,24,44.61,45.00
473,157,16,40,3,47.27,48.00
741,1391,140,348,21,74.04,75.00
390,840,84,210,13,39.00,39.00
151,691,70,173,11,15.10,16.00
78,1117,112,280,17,7.79,8.00
510,694,70,174,11,50.96,51.00
394,43,5,11,1,39.39,40.00
734,536,54,134,9,73.34,74.00
968,1439,144,360,22,96.77,97.00
278,716,72,179,11,27.79,28.00
673,67,7,17,1,67.23,68.00
640,1077,108,270,17,63.98,64.00
513,374,38,94,6,51.27,52.00
726,658,66,165,10,72.56,73.00
129,1735,174,434,27,12.85,13.00
82,965,97,242,15,8.13,9.00
646,1793,180,449,27,64.55,65.00
782,1200,120,300,18,78.13,79.00
832,480,48,120,8,83.15,84.00
661,246,25,62,4,66.08,67.00
126,1983,199,496,30,12.59,13.00
688,1924,193,481,29,68.71,69.00
784,414,42,104,7,78.37,79.00
576,237,24,60,4,57.56,58.00
263,509,51,128,8,26.23,27.00
94,1396,140,349,21,9.32,10.00
645,1048,105,262,16,64.45,65.00
504,238,24,60,4,50.38,51.00
319,375,38,94,6,31.82,32.00
764,1548,155,387,24,76.36,77.00
598,823,83,206,13,59.73,60.00
769,1016,102,254,16,76.88,77.00
801,236,24,59,4,80.08,81.00
800,1520,152,380,23,79.96,80.00
492,110,11,28,2,49.20,50.00
384,550,55,138,9,38.31,39.00
335,530,53,133,8,33.43,34.00
938,405,41,102,7,93.79,94.00
866,1529,153,383,23,86.58,87.00
596,1273,128,319,20,59.54,60.00
690,1232,124,308,19,68.94,69.00
129,808,81,202,13,12.81,13.00
789,1555,156,389,24,78.84,79.00
572,844,85,211,13,57.14,58.00
976,1216,122,304,19,97.51,98.00
794,1551,156,388,24,79.39,80.00
449,1643,165,411,25,44.89,45.00
130,1072,108,268,17,12.91,13.00
775,713,72,179,11,77.45,78.00
723,897,90,225,14,72.26,73.00
870,1713,172,429,26,86.93,87.00
461,1646,165,412,25,46.04,47.00
179,1881,189,471,29,17.81,18.00
252,362,37,91,6,25.17,26.00
805,293,30,74,5,80.42,81.00
337,1486,149,372,23,33.62,34.00
115,1001,101,251,16,11.42,12.00
443,1556,156,389,24,44.30,45.00
462,362,37,91,6,46.16,47.00
472,1380,138,345,21,47.12,48.00
40,1939,194,485,30,4.00,4.00
365,369,37,93,6,36.43,37.00
896,139,14,35,3,89.52,90.00
363,1021,103,256,16,36.21,37.00
1,1734,174,434,27,0.05,1.00
716,1854,186,464,28,71.57,72.00
901,1709,171,428,26,90.06,91.00
762,1143,115,286,18,76.18,77.00
72,1541,155,386,24,7.12,8.00
688,617,62,155,10,68.72,69.00
544,330,33,83,5,54.32,55.00
481,234,24,59,4,48.01,49.00
301,245,25,62,4,30.06,31.00
543,1036,104,259,16,54.29,55.00
982,925,93,232,14,98.17,99.00
186,968,97,242,15,18.55,19.00
43,1275,128,319,20,4.29,5.00
553,448,45,112,7,55.23,56.00
731,1652,166,413,25,73.07,74.00
755,876,88,219,14,75.47,76.00
858,1225,123,307,19,85.80,86.00
87,636,64,159,10,8.64,9.00
834,1194,120,299,18,83.36,84.00
893,1137,114,285,18,89.26,90.00
159,183,19,46,3,15.82,16.00
830,1751,176,438,27,82.93,83.00
167,1102,111,276,17,16.68,17.00
843,948,95,237,15,84.29,85.00
139,1783,179,446,27,13.81,14.00
703,626,63,157,10,70.27,71.00
851,1406,141,352,22,85.08,86.00
718,1793,180,449,27,71.79,72.00
247,1547,155,387,24,24.61,25.00
877,1091,110,273,17,87.63,88.00
79,1875,188,469,29,7.85,8.00
924,1565,157,392,24,92.37,93.00
94,168,17,42,3,9.33,10.00
796,439,44,110,7,79.52,80.00
33,885,89,222,14,3.22,4.00
182,1499,150,375,23,18.16,19.00
275,577,58,145,9,27.48,28.00
260,1920,192,480,29,25.98,26.00
349,92,10,23,2,34.81,35.00
49,1287,129,322,20,4.84,5.00
91,1245,125,312,19,9.08,10.00
927,63,7,16,1,92.70,93.00
133,765,77,192,12,13.30,14.00
557,1382,139,346,21,55.61,56.00
524,1197,120,300,18,52.40,53.00
395,237,24,60,4,39.43,40.00
35,503,51,126,8,3.47,4.00
878,333,34,84,5,87.71,88.00
223,763,77,191,12,22.28,23.00
140,980,98,245,15,13.96,14.00
665,769,77,193,12,66.46,67.00
894,1568,157,392,24,89.38,90.00
433,1449,145,363,22,43.29,44.00
881,1638,164,410,25,88.05,89.00
704,1454,146,364,22,70.31,71.00
266,657,66,165,10,26.51,27.00
230,1836,184,459,28,22.92,23.00
680,286,29,72,5,67.92,68.00
604,1375,138,344,21,60.32,61.00
162,684,69,171,11,16.11,17.00
392,222,23,56,4,39.20,40.00
861,769,77,193,12,86.10,87.00
977,139,14,35,3,97.65,98.00
64,1336,134,334,21,6.39,7.00
687,1339,134,335,21,68.66,69.00
936,464,47,116,7,93.55,94.00
605,1001,101,251,16,60.48,61.00
980,1021,103,256,16,97.93,98.00
872,352,36,88,6,87.13,88.00
638,187,19,47,3,63.72,64.00
139,443,45,111,7,13.84,14.00
370,836,84,209,13,37.00,37.00
115,1234,124,309,19,11.42,12.00
500,1650,165,413,25,49.96,50.00
382,124,13,31,2,38.19,39.00
327,1523,153,381,23,32.68,33.00
484,291,30,73,5,48.35,49.00
574,1290,129,323,20,57.35,58.00
485,777,78,195,12,48.46,49.00
721,614,62,154,10,72.06,73.00
691,1419,142,355,22,69.09,70.00
402,375,38,94,6,40.17,41.00
493,1421,143,356,22,49.26,50.00
647,267,27,67,4,64.63,65.00
803,178,18,45,3,80.26,81.00
773,1302,131,326,20,77.26,78.00
809,71,8,18,2,80.83,81.00
32,966,97,242,15,3.11,4.00
910,891,90,223,14,90.96,91.00
867,1235,124,309,19,86.66,87.00
249,1906,191,477,29,24.84,25.00
11,1660,166,415,25,1.08,2.00
924,239,24,60,4,92.31,93.00
655,1250,125,313,19,65.50,66.00
156,803,81,201,13,15.56,16.00
388,608,61,152,10,38.75,39.00
889,153,16,39,3,88.82,89.00
245,1119,112,280,17,24.43,25.00
27,1727,173,432,26,2.70,3.00
519,1440,144,360,22,51.81,52.00
657,1996,200,499,30,65.61,66.00
889,576,58,144,9,88.88,89.00
740,1204,121,301,19,73.93,74.00
357,746,75,187,12,35.64,36.00
848,1055,106,264,16,84.73,85.00
67,1323,133,331,20,6.61,7.00
504,1574,158,394,24,50.31,51.00
160,1769,177,443,27,16.00,16.00
771,615,62,154,10,77.01,78.00
471,265,27,67,4,47.02,48.00
566,203,21,51,4,56.55,57.00
887,321,33,81,5,88.64,89.00
151,569,57,143,9,15.01,16.00
297,1983,199,496,30,29.63,30.00
21,194,20,49,3,2.02,3.00
317,1581,159,396,24,31.69,32.00
990,887,89,222,14,99.00,99.00
735,859,86,215,13,73.46,74.00
528,1098,110,275,17,52.76,53.00
953,673,68,169,11,95.28,96.00
886,939,94,235,15,88.57,89.00
614,819,82,205,13,61.32,62.00
642,131,14,33,2,64.14,65.00
161,590,59,148,9,16.02,17.00
251,301,31,76,5,25.08,26.00
863,1766,177,442,27,86.27,87.00
535,172,18,43,3,53.45,54.00
674,1381,139,346,21,67.39,68.00
376,1413,142,354,22,37.53,38.00
279,1135,114,284,18,27.81,28.00
617,1322,133,331,20,61.66,62.00
913,1130,113,283,17,91.29,92.00
397,1762,177,441,27,39.65,40.00
870,1343,135,336,21,86.97,87.00
395,1934,194,484,30,39.46,40.00
556,771,78,193,12,55.52,56.00
913,922,93,231,14,91.25,92.00
870,877,88,220,14,86.92,87.00
127,309,31,78,5,12.70,13.00
473,989,99,248,15,47.21,48.00
76,670,67,168,11,7.52,8.00
605,408,41,102,7,60.44,61.00
197,772,78,193,12,19.64,20.00
316,1391,140,348,21,31.52,32.00
275,93,10,24,2,27.45,28.00
35,1583,159,396,24,3.46,4.00
226,1257,126,315,19,22.54,23.00
498,1204,121,301,19,49.71,50.00
645,752,76,188,12,64.46,65.00
15,164,17,41,3,1.41,2.00
482,1318,132,330,20,48.14,49.00
581,1854,186,464,28,58.05,59.00
5,1757,176,440,27,0.50,1.00
725,1015,102,254,16,72.43,73.00
249,993,100,249,15,24.82,25.00
774,1405,141,352,22,77.33,78.00
412,1736,174,434,27,41.16,42.00
893,1050,105,263,16,89.28,90.00
792,44,5,11,1,79.19,80.00
877,1378,138,345,21,87.66,88.00
876,446,45,112,7,87.52,88.00
664,1971,198,493,30,66.40,67.00
516,807,81,202,13,51.60,52.00
666,344,35,86,6,66.53,67.00
931,357,36,90,6,93.08,94.00
68,56,6,14,1,6.77,7.00
758,182,19,46,3,75.80,76.00
342,691,70,173,11,34.19,35.00
846,165,17,42,3,84.53,85.00
121,1417,142,355,22,12.05,13.00
736,378,38,95,6,73.59,74.00
56,1397,140,350,21,5.57,6.00
906,1675,168,419,26,90.55,91.00
681,1283,129,321,20,68.10,69.00
281,1817,182,455,28,28.04,29.00
494,407,41,102,7,49.38,50.00
920,487,49,122,8,91.93,92.00
699,1111,112,278,17,69.83,70.00
429,659,66,165,10,42.83,43.00
869,498,50,125,8,86.87,87.00
981,1185,119,297,18,98.03,99.00
846,197,20,50,3,84.57,85.00
187,703,71,176,11,18.61,19.00
316,426,43,107,7,31.56,32.00
638,1587,159,397,24,63.74,64.00
507,21,3,6,1,50.68,51.00
301,1807,181,452,28,30.07,31.00
868,843,85,211,13,86.72,87.00
10,1667,167,417,25,0.92,1.00
189,281,29,71,5,18.90,19.00
345,1438,144,360,22,34.41,35.00
244,186,19,47,3,24.34,25.00
525,1985,199,497,30,52.44,53.00
856,894,90,224,14,85.51,86.00
580,387,39,97,6,57.92,58.00
651,1090,109,273,17,65.10,66.00
33,496,50,124,8,3.23,4.00
878,952,96,238,15,87.76,88.00
182,1418,142,355,22,18.20,19.00
572,1186,119,297,18,57.11,58.00
859,1840,184,460,28,85.83,86.00
481,791,80,198,12,48.08,49.00
263,492,50,123,8,26.27,27.00
86,1714,172,429,26,8.59,9.00
337,1547,155,387,24,33.70,34.00
819,1268,127,317,20,81.83,82.00
421,1087,109,272,17,42.07,43.00
453,1556,156,389,24,45.25,46.00
404,402,41,101,7,40.32,41.00
498,1139,114,285,18,49.78,50.00
943,998,100,250,15,94.21,95.00
589,680,68,170,11,58.81,59.00
494,195,20,49,3,49.39,50.00
685,1405,141,352,22,68.49,69.00
402,1231,124,308,19,40.19,41.00
879,1648,165,412,25,87.85,88.00
886,1314,132,329,20,88.51,89.00
518,1837,184,460,28,51.78,52.00
267,1984,199,496,30,26.66,27.00
49,489,49,123,8,4.89,5.00
94,1368,137,342,21,9.31,10.00
621,1473,148,369,23,62.02,63.00
28,27,3,7,1,2.73,3.00
484,487,49,122,8,48.35,49.00
695,761,77,191,12,69.45,70.00
966,520,52,130,8,96.58,97.00
513,929,93,233,14,51.24,52.00
223,1128,113,282,17,22.30,23.00
589,1765,177,442,27,58.89,59.00
652,1419,142,355,22,65.15,66.00
962,1034,104,259,16,96.13,97.00
258,1252,126,313,19,25.72,26.00
252,1287,129,322,20,25.16,26.00
337,463,47,116,7,33.66,34.00
238,436,44,109,7,23.71,24.00
10,1489,149,373,23,0.94,1.00
750,83,9,21,2,75.00,75.00
589,148,15,37,3,58.89,59.00
643,1458,146,365,22,64.24,65.00
51,1707,171,427,26,5.08,6.00
174,118,12,30,2,17.39,18.00
868,1759,176,440,27,86.75,87.00
213,987,99,247,15,21.29,22.00
497,784,79,196,12,49.62,50.00
94,1783,179,446,27,9.32,10.00
943,1441,145,361,22,94.22,95.00
357,1021,103,256,16,35.70,36.00
24,410,41,103,7,2.39,3.00
313,1812,182,453,28,31.24,32.00
504,1613,162,404,25,50.34,51.00
310,1761,177,441,27,30.94,31.00
193,1177,118,295,18,19.26,20.00
34,393,40,99,6,3.33,4.00
673,869,87,218,14,67.26,68.00
951,203,21,51,4,95.01,96.00
116,1535,154,384,24,11.53,12.00
71,378,38,95,6,7.08,8.00
374,997,100,250,15,37.37,38.00
799,1,1,1,1,79.84,80.00
150,454,46,114,7,14.96,15.00
456,280,28,70,5,45.53,46.00
623,1342,135,336,21,62.26,63.00
325,1850,185,463,28,32.47,33.00
643,1002,101,251,16,64.21,65.00
371,1369,137,343,21,37.07,38.00
584,1534,154,384,23,58.35,59.00
537,318,32,80,5,53.65,54.00
238,724,73,181,11,23.75,24.00
699,262,27,66,4,69.84,70.00
763,304,31,76,5,76.29,77.00
550,684,69,171,11,54.91,55.00
143,1088,109,272,17,14.29,15.00
452,1440,144,360,22,45.18,46.00
6,1415,142,354,22,0.59,1.00
283,97,10,25,2,28.24,29.00
9,1178,118,295,18,0.90,1.00
268,82,9,21,2,26.71,27.00
856,1898,190,475,29,85.56,86.00
564,1025,103,257,16,56.36,57.00
330,478,48,120,8,32.93,33.00
724,983,99,246,15,72.39,73.00
855,1046,105,262,16,85.44,86.00
233,1983,199,496,30,23.24,24.00
311,1960,196,490,30,31.09,32.00
546,1283,129,321,20,54.58,55.00
601,1957,196,490,30,60.02,61.00
70,1811,182,453,28,6.99,7.00
477,14,2,4,1,47.65,48.00
500,1110,111,278,17,49.92,50.00
387,1669,167,418,26,38.68,39.00
137,1932,194,483,29,13.62,14.00
955,1468,147,367,23,95.45,96.00
584,1880,188,470,29,58.32,59.00
972,1465,147,367,22,97.18,98.00
366,1461,147,366,22,36.51,37.00
955,712,72,178,11,95.49,96.00
72,972,98,243,15,7.19,8.00
195,903,91,226,14,19.47,20.00
987,350,35,88,6,98.65,99.00
486,1518,152,380,23,48.53,49.00
744,444,45,111,7,74.33,75.00
5,1860,186,465,28,0.46,1.00
447,1846,185,462,28,44.63,45.00
753,658,66,165,10,75.30,76.00
270,1694,170,424,26,26.96,27.00
675,1281,129,321,20,67.50,68.00
270,856,86,214,13,27.00,27.00
36,1636,164,409,25,3.54,4.00
573,1847,185,462,28,57.24,58.00
219,1620,162,405,25,21.82,22.00
956,377,38,95,6,95.57,96.00
82,1770,177,443,27,8.19,9.00
945,625,63,157,10,94.44,95.00
649,510,51,128,8,64.88,65.00
38,380,38,95,6,3.71,4.00
722,89,9,23,2,72.17,73.00
377,1870,187,468,29,37.61,38.00
813,834,84,209,13,81.26,82.00
576,749,75,188,12,57.57,58.00
791,164,17,41,3,79.09,80.00
929,1605,161,402,25,92.89,93.00
877,765,77,192,12,87.69,88.00
983,1928,193,482,29,98.21,99.00
187,1872,188,468,29,18.67,19.00
633,619,62,155,10,63.24,64.00
900,39,4,10,1,89.98,90.00
31,1032,104,258,16,3.05,4.00
466,1874,188,469,29,46.59,47.00
503,901,91,226,14,50.30,51.00
839,637,64,160,10,83.81,84.00
640,1575,158,394,24,63.94,64.00
236,459,46,115,7,23.53,24.00
304,48,5,12,1,30.36,31.00
80,1130,113,283,17,7.98,8.00
529,988,99,247,15,52.88,53.00
727,1874,188,469,29,72.67,73.00
60,470,47,118,8,6.00,6.00
508,1196,120,299,18,50.78,51.00
659,188,19,47,3,65.82,66.00
718,414,42,104,7,71.79,72.00
432,730,73,183,11,43.12,44.00
876,582,59,146,9,87.56,88.00
392,420,42,105,7,39.11,40.00
71,1189,119,298,18,7.03,8.00
365,1281,129,321,20,36.49,37.00
844,1629,163,408,25,84.39,85.00
503,1824,183,456,28,50.25,51.00
287,894,90,224,14,28.65,29.00
56,389,39,98,6,5.57,6.00
716,1825,183,457,28,71.56,72.00
958,1124,113,281,17,95.73,96.00
406,1783,179,446,27,40.59,41.00
946,123,13,31,2,94.55,95.00
497,1791,180,448,27,49.61,50.00
124,419,42,105,7,12.32,13.00
149,336,34,84,6,14.88,15.00
5,830,83,208,13,0.47,1.00
677,1281,129,321,20,67.62,68.00
808,1822,183,456,28,80.75,81.00
282,1364,137,341,21,28.20,29.00
167,324,33,81,5,16.64,17.00
151,1682,169,421,26,15.03,16.00
504,111,12,28,2,50.34,51.00
301,202,21,51,4,30.04,31.00
106,1928,193,482,29,10.54,11.00
113,430,43,108,7,11.21,12.00
727,1147,115,287,18,72.67,73.00
501,1792,180,448,27,50.06,51.00
573,1430,143,358,22,57.25,58.00
492,1885,189,472,29,49.13,50.00
219,675,68,169,11,21.83,22.00
816,1522,153,381,23,81.52,82.00
148,1808,181,452,28,14.72,15.00
966,823,83,206,13,96.51,97.00
54,1147,115,287,18,5.35,6.00
608,1957,196,490,30,60.76,61.00
723,1412,142,353,22,72.28,73.00
254,988,99,247,15,25.35,26.00
669,252,26,63,4,66.84,67.00
481,478,48,120,8,48.09,49.00
954,1391,140,348,21,95.34,96.00
2,1854,186,464,28,0.16,1.00
255,281,29,71,5,25.46,26.00
222,1772,178,443,27,22.18,23.00
124,577,58,145,9,12.37,13.00
106,1799,180,450,27,10.58,11.00
633,25,3,7,1,63.29,64.00
381,1908,191,477,29,38.07,39.00
964,1510,151,378,23,96.36,97.00
556,1300,130,325,20,55.56,56.00
417,1294,130,324,20,41.67,42.00
212,115,12,29,2,21.19,22.00
323,1993,200,499,30,32.25,33.00
421,354,36,89,6,42.04,43.00
920,650,65,163,10,91.99,92.00
315,1097,110,275,17,31.43,32.00
598,1226,123,307,19,59.71,60.00
45,1133,114,284,17,4.49,5.00
465,1527,153,382,23,46.46,47.00
118,885,89,222,14,11.78,12.00
842,1990,199,498,30,84.14,85.00
914,164,17,41,3,91.33,92.00
904,249,25,63,4,90.39,91.00
730,1171,118,293,18,72.97,73.00
543,1365,137,342,21,54.23,55.00
440,1365,137,342,21,43.92,44.00
877,1146,115,287,18,87.70,88.00
425,809,81,203,13,42.47,43.00
851,278,28,70,5,85.08,86.00
391,1662,167,416,25,39.05,40.00
505,249,25,63,4,50.48,51.00
13,977,98,245,15,1.28,2.00
355,1174,118,294,18,35.44,36.00
881,234,24,59,4,88.07,89.00
431,1917,192,480,29,43.10,44.00
745,1308,131,327,20,74.50,75.00
885,19,2,5,1,88.43,89.00
11,537,54,135,9,1.05,2.00
673,124,13,31,2,67.25,68.00
593,779,78,195,12,59.23,60.00
740,150,15,38,3,73.91,74.00
645,1651,166,413,25,64.49,65.00
302,540,54,135,9,30.15,31.00
549,1740,174,435,27,54.85,55.00
763,1659,166,415,25,76.29,77.00
969,1934,194,484,30,96.90,97.00
984,970,97,243,15,98.33,99.00
368,868,87,217,14,36.76,37.00
807,772,78,193,12,80.63,81.00
900,1163,117,291,18,89.99,90.00
675,107,11,27,2,67.46,68.00
891,1734,174,434,27,89.03,90.00
835,857,86,215,13,83.46,84.00
714,1299,130,325,20,71.31,72.00
34,1644,165,411,25,3.35,4.00
932,1085,109,272,17,93.11,94.00
793,841,85,211,13,79.27,80.00
199,1537,154,385,24,19.87,20.00
534,326,33,82,5,53.39,54.00
945,1538,154,385,24,94.49,95.00
450,1946,195,487,30,44.93,45.00
547,1165,117,292,18,54.66,55.00
219,436,44,109,7,21.83,22.00
277,1244,125,311,19,27.61,28.00
247,324,33,81,5,24.66,25.00
804,855,86,214,13,80.40,81.00
450,1581,159,396,24,45.00,45.00
855,748,75,187,12,85.45,86.00
148,407,41,102,7,14.76,15.00
537,581,59,146,9,53.63,54.00
502,1923,193,481,29,50.14,51.00
252,1876,188,469,29,25.17,26.00
212,1951,196,488,30,21.13,22.00
301,775,78,194,12,30.09,31.00
90,1629,163,408,25,8.92,9.00
598,313,32,79,5,59.77,60.00
695,1758,176,440,27,69.48,70.00
139,486,49,122,8,13.85,14.00
890,1073,108,269,17,88.96,89.00
844,1557,156,390,24,84.36,85.00
286,1125,113,282,17,28.55,29.00
290,200,20,50,3,28.98,29.00
276,579,58,145,9,27.54,28.00
912,350,35,88,6,91.17,92.00
86,231,24,58,4,8.54,9.00
385,133,14,34,2,38.43,39.00
651,1736,174,434,27,65.02,66.00
745,520,52,130,8,74.46,75.00
428,1318,132,330,20,42.73,43.00
394,620,62,155,10,39.32,40.00
452,1745,175,437,27,45.11,46.00
242,484,49,121,8,24.16,25.00
145,1886,189,472,29,14.43,15.00
500,578,58,145,9,49.98,50.00
992,1635,164,409,25,99.11,100.00
834,1403,141,351,22,83.38,84.00
473,103,11,26,2,47.22,48.00
199,396,40,99,6,19.86,20.00
7,1548,155,387,24,0.68,1.00
756,567,57,142,9,75.59,76.00
478,1209,121,303,19,47.80,48.00
155,969,97,243,15,15.49,16.00
925,1407,141,352,22,92.43,93.00
721,459,46,115,7,72.03,73.00
466,218,22,55,4,46.51,47.00
386,729,73,183,11,38.60,39.00
655,1023,103,256,16,65.45,66.00
644,1926,193,482,29,64.34,65.00
789,1283,129,321,20,78.90,79.00
591,1981,199,496,30,59.09,60.00
367,1235,124,309,19,36.62,37.00
50,196,20,49,3,4.94,5.00
484,1403,141,351,22,48.38,49.00
667,211,22,53,4,66.69,67.00
405,486,49,122,8,40.46,41.00
764,999,100,250,15,76.33,77.00
340,1197,120,300,18,33.96,34.00
363,1378,138,345,21,36.23,37.00
17,40,4,10,1,1.65,2.00
256,1920,192,480,29,25.59,26.00
366,286,29,72,5,36.53,37.00
754,1174,118,294,18,75.33,76.00
157,721,73,181,11,15.68,16.00
903,1628,163,407,25,90.28,91.00
512,1919,192,480,29,51.16,52.00
364,728,73,182,11,36.34,37.00
19,1208,121,302,19,1.88,2.00
170,1855,186,464,28,16.94,17.00
920,1266,127,317,19,91.94,92.00
952,1109,111,278,17,95.18,96.00
410,191,20,48,3,40.91,41.00
177,1946,195,487,30,17.63,18.00
695,1225,123,307,19,69.50,70.00
554,164,17,41,3,55.33,56.00
602,1404,141,351,22,60.16,61.00
709,861,87,216,13,70.81,71.00
13,1721,173,431,26,1.27,2.00
239,731,74,183,11,23.87,24.00
486,1943,195,486,30,48.55,49.00
637,1560,156,390,24,63.69,64.00
700,267,27,67,4,69.92,70.00
336,146,15,37,3,33.57,34.00
911,405,41,102,7,91.09,92.00
405,596,60,149,9,40.46,41.00
419,1348,135,337,21,41.84,42.00
544,1463,147,366,22,54.39,55.00
512,1973,198,494,30,51.20,52.00
253,490,49,123,8,25.25,26.00
67,1924,193,481,29,6.61,7.00
430,890,89,223,14,42.91,43.00
397,1913,192,479,29,39.68,40.00
975,101,11,26,2,97.43,98.00
888,464,47,116,7,88.78,89.00
520,1741,175,436,27,51.94,52.00
97,1167,117,292,18,9.65,10.00
956,1791,180,448,27,95.60,96.00
633,1138,114,285,18,63.23,64.00
38,1132,114,283,17,3.80,4.00
668,258,26,65,4,66.76,67.00
480,1263,127,316,19,47.92,48.00
344,1714,172,429,26,34.35,35.00
192,1007,101,252,16,19.18,20.00
116,46,5,12,1,11.60,12.00
501,388,39,97,6,50.05,51.00
495,1990,199,498,30,49.43,50.00
53,618,62,155,10,5.28,6.00
207,1101,111,276,17,20.64,21.00
723,182,19,46,3,72.30,73.00
262,433,44,109,7,26.16,27.00
322,593,60,149,9,32.20,33.00
549,20,2,5,1,54.85,55.00
430,800,80,200,12,42.92,43.00
911,1955,196,489,30,91.04,92.00
559,1107,111,277,17,55.86,56.00
115,1593,160,399,24,11.42,12.00
257,1173,118,294,18,25.61,26.00
195,538,54,135,9,19.42,20.00
863,158,16,40,3,86.29,87.00
869,776,78,194,12,86.87,87.00
940,1124,113,281,17,93.96,94.00
485,1112,112,278,17,48.46,49.00
349,317,32,80,5,34.86,35.00
365,1605,161,402,25,36.42,37.00
878,1414,142,354,22,87.73,88.00
913,484,49,121,8,91.21,92.00
689,86,9,22,2,68.83,69.00
373,818,82,205,13,37.24,38.00
115,1424,143,356,22,11.44,12.00
712,518,52,130,8,71.17,72.00
478,1954,196,489,30,47.79,48.00
842,1073,108,269,17,84.16,85.00
313,956,96,239,15,31.23,32.00
564,957,96,240,15,56.40,57.00
718,865,87,217,13,71.77,72.00
984,957,96,240,15,98.37,99.00
452,1149,115,288,18,45.20,46.00
217,30,3,8,1,21.61,22.00
438,821,83,206,13,43.72,44.00
598,1183,119,296,18,59.72,60.00
532,1102,111,276,17,53.14,54.00
833,14,2,4,1,83.23,84.00
985,1280,128,320,20,98.46,99.00
142,1450,145,363,22,14.11,15.00
98,1987,199,497,30,9.79,10.00
779,566,57,142,9,77.85,78.00
565,1949,195,488,30,56.44,57.00
296,1294,130,324,20,29.56,30.00
923,262,27,66,4,92.24,93.00
862,738,74,185,12,86.12,87.00
737,1238,124,310,19,73.64,74.00
521,1462,147,366,22,52.04,53.00
479,494,50,124,8,47.86,48.00
197,466,47,117,7,19.69,20.00
89,1391,140,348,21,8.90,9.00
58,1867,187,467,28,5.77,6.00
783,258,26,65,4,78.27,79.00
107,949,95,238,15,10.63,11.00
902,634,64,159,10,90.13,91.00
54,1275,128,319,20,5.39,6.00
685,1621,163,406,25,68.45,69.00
137,1621,163,406,25,13.68,14.00
866,431,44,108,7,86.57,87.00
647,1941,195,486,30,64.64,65.00
191,1581,159,396,24,19.06,20.00
946,187,19,47,3,94.53,95.00
976,1265,127,317,19,97.56,98.00
992,318,32,80,5,99.18,100.00
787,1402,141,351,22,78.70,79.00
61,16,2,4,1,6.02,7.00
643,1429,143,358,22,64.22,65.00
239,1625,163,407,25,23.82,24.00
975,1475,148,369,23,97.47,98.00
109,295,30,74,5,10.84,11.00
905,777,78,195,12,90.43,91.00
339,1525,153,382,23,33.87,34.00
724,1098,110,275,17,72.36,73.00
209,1469,147,368,23,20.83,21.00
549,627,63,157,10,54.84,55.00
651,761,77,191,12,65.10,66.00
923,2,1,1,1,92.27,93.00
627,437,44,110,7,62.62,63.00
15,462,47,116,7,1.49,2.00
198,1970,197,493,30,19.80,20.00
761,1539,154,385,24,76.02,77.00
783,1012,102,253,16,78.24,79.00
630,777,78,195,12,62.93,63.00
358,1005,101,252,16,35.76,36.00
939,1322,133,331,20,93.90,94.00
66,587,59,147,9,6.58,7.00
232,1749,175,438,27,23.13,24.00
69,1812,182,453,28,6.87,7.00
127,1352,136,338,21,12.67,13.00
30,379,38,95,6,2.95,3.00
17,1121,113,281,17,1.70,2.00
704,240,24,60,4,70.39,71.00
493,630,63,158,10,49.27,50.00
967,1328,133,332,20,96.67,97.00
354,809,81,203,13,35.40,36.00
937,1345,135,337,21,93.64,94.00
661,320,32,80,5,66.04,67.00
80,1738,174,435,27,7.94,8.00
150,1327,133,332,20,14.92,15.00
64,1871,188,468,29,6.35,7.00
244,441,45,111,7,24.31,25.00
204,1226,123,307,19,20.37,21.00
86,654,66,164,10,8.56,9.00
849,1041,105,261,16,84.85,85.00
392,523,53,131,8,39.17,40.00
371,1940,194,485,30,37.02,38.00
484,966,97,242,15,48.34,49.00
153,183,19,46,3,15.22,16.00
470,625,63,157,10,46.92,47.00
954,1376,138,344,21,95.38,96.00
758,891,90,223,14,75.77,76.00
539,1983,199,496,30,53.83,54.00
114,1854,186,464,28,11.39,12.00
754,589,59,148,9,75.36,76.00
259,874,88,219,14,25.86,26.00
543,777,78,195,12,54.27,55.00
723,560,56,140,9,72.29,73.00
558,946,95,237,15,55.77,56.00
101,1147,115,287,18,10.05,11.00
926,384,39,96,6,92.53,93.00
383,932,94,233,14,38.23,39.00
42,1910,191,478,29,4.14,5.00
340,1148,115,287,18,33.94,34.00
